Date,Open,High,Low,Close,Adj Close,Volume
2019-11-21,51600,52100,50600,51000,46721.67188,14298646
2019-11-22,51000,51600,50900,51600,47271.33984,8478310
2019-11-25,52200,52600,51700,51800,47454.57031,9050625
2019-11-26,51900,52900,51800,51800,47454.57031,27372226
2019-11-27,51800,52300,51600,52200,47821.01172,7546261
2019-11-28,51900,52100,51300,51300,46996.51172,6833885
2019-11-29,51200,51400,50200,50300,46080.39453,11179334
2019-12-02,50900,51300,50400,50400,46172.01172,18877252
2019-12-03,49800,50300,49500,49900,45713.95313,12059812
2019-12-04,49600,49850,49000,49450,45301.70313,13246549
2019-12-05,50200,50400,49500,49500,45347.50781,10449715
2019-12-06,50100,50900,49950,50400,46172.01172,11414563
2019-12-09,50900,51400,50700,51200,46904.89844,8470627
2019-12-10,51000,51600,50700,51500,47179.73047,6882771
2019-12-11,51500,52200,51400,51900,47546.17578,11379521
2019-12-12,53000,53300,52700,53300,48828.73438,29178697
2019-12-13,54500,54800,53900,54700,50111.28516,18120261
2019-12-16,54500,54900,54300,54700,50111.28516,11512405
2019-12-17,55800,56700,55400,56700,51943.50781,19358433
2019-12-18,56700,57200,56000,56300,51577.0625,15558208
2019-12-19,57000,57300,55500,56000,51302.23047,14180520
2019-12-20,56100,56500,55600,56000,51302.23047,12095519
2019-12-23,56100,56400,55100,55500,50844.17578,9839252
2019-12-24,55600,55700,54800,55000,50386.12109,11868463
2019-12-26,54700,55400,54400,55400,50752.5625,9645034
2019-12-27,55700,56900,55500,56500,52093.15625,12313056
2019-12-30,56200,56600,55700,55800,51447.75,8356767
2020-01-02,55500,56000,55000,55200,50894.55859,12993228
2020-01-03,56000,56600,54900,55500,51171.15625,15422255
2020-01-06,54900,55600,54600,55500,51171.15625,10278951
2020-01-07,55700,56400,55600,55800,51447.75,10009778
2020-01-08,56200,57400,55900,56800,52369.76172,23501171
2020-01-09,58400,58600,57400,58600,54029.36328,24102579
2020-01-10,58800,59700,58300,59500,54859.16406,16000170
2020-01-13,59600,60000,59100,60000,55320.16797,11359139
2020-01-14,60400,61000,59900,60000,55320.16797,16906295
2020-01-15,59500,59600,58900,59000,54398.16406,14300928
2020-01-16,59100,60700,59000,60700,55965.57031,14381774
2020-01-17,61900,62000,61000,61300,56518.77344,16025661
2020-01-20,62000,62800,61700,62400,57532.97656,12528855
2020-01-21,62000,62400,61200,61400,56610.97656,11142693
2020-01-22,60500,62600,60400,62300,57440.77344,15339565
2020-01-23,61800,61800,60700,60800,56057.76953,14916555
2020-01-28,59400,59400,58300,58800,54213.76563,23664541
2020-01-29,59100,59700,58800,59100,54490.36719,16446102
2020-01-30,58800,58800,56800,57200,52738.55859,20821939
2020-01-31,57800,58400,56400,56400,52000.95703,19749457
2020-02-03,55500,57400,55200,57200,52738.55859,23995260
2020-02-04,57100,59000,56800,58900,54305.96094,21800192
2020-02-05,60000,60200,58900,59500,54859.16406,19278165
2020-02-06,60100,61100,59700,61100,56334.37109,14727159
2020-02-07,61100,61200,59700,60400,55688.96484,16402493
2020-02-10,59200,59800,59100,59700,55043.56641,13107121
2020-02-11,59800,60700,59700,59900,55227.97266,11071231
2020-02-12,60300,60700,59700,60500,55781.16797,12904207
2020-02-13,61200,61600,60500,60700,55965.57031,18449775
2020-02-14,60900,61900,60200,61800,56979.77344,13276067
2020-02-17,61600,62000,61200,61500,56703.17578,8740596
2020-02-18,60800,60900,59700,59800,55135.76563,16674266
2020-02-19,59800,60400,59400,60200,55504.56641,12951496
2020-02-20,60700,61300,59600,60000,55320.16797,14591924
2020-02-21,58800,59800,58500,59200,54582.5625,13777393
2020-02-24,57400,58100,56800,56800,52369.76172,25627537
2020-02-25,56200,58000,56200,57900,53383.95703,23885408
2020-02-26,56000,57000,56000,56500,52093.15625,25483102
2020-02-27,56300,56900,55500,55900,51539.96094,23209541
2020-02-28,55000,55500,54200,54200,49972.55078,30054227
2020-03-02,54300,55500,53600,55000,50710.15625,30403412
2020-03-03,56700,56900,55100,55400,51078.95703,30330295
2020-03-04,54800,57600,54600,57400,52922.96484,24765728
2020-03-05,57600,58000,56700,57800,53291.76172,21698990
2020-03-06,56500,57200,56200,56500,52093.15625,18716656
2020-03-09,56500,56500,56500,56500,52093.15625,0
2020-03-10,53800,54900,53700,54600,50341.35156,32106554
2020-03-11,54300,54400,52000,52100,48036.35156,45707281
2020-03-12,52100,52100,52100,52100,48036.35156,0
2020-03-13,47450,51600,46850,49950,46054.03516,59462933
2020-03-16,50100,50900,48800,48900,45085.94141,33339821
2020-03-17,46900,49650,46700,47300,43610.73047,51218151
2020-03-18,47750,48350,45600,45600,42043.32422,40152623
2020-03-19,46400,46650,42300,42950,39600.01953,56925513
2020-03-20,44150,45500,43550,45400,41858.93359,49730008
2020-03-23,42600,43550,42400,42500,39185.12109,41701626
2020-03-24,43850,46950,43050,46950,43288.03125,49801908
2020-03-25,48950,49600,47150,48650,44855.4375,52735922
2020-03-26,49000,49300,47700,47800,44071.73047,42185129
2020-03-27,49600,49700,46850,48300,44532.73438,39896178
2020-03-30,47050,48350,46550,47850,44443.56641,26797395
2020-03-31,48000,48500,47150,47750,44350.68359,30654261
2020-04-01,47450,47900,45800,45800,42539.51172,27259532
2020-04-02,46200,46850,45350,46800,43468.31641,21621076
2020-04-03,47400,47600,46550,47000,43654.08203,22784682
2020-04-06,47500,48800,47250,48700,45233.05469,23395726
2020-04-07,49650,50200,49000,49600,46068.98828,31524034
2020-04-08,49600,49750,48600,48600,45140.17969,25010314
2020-04-09,49750,49800,48700,49100,45604.57813,22628058
2020-04-10,48950,49250,48650,49250,45743.90625,17839111
2020-04-13,48650,48900,48300,48300,44861.53906,14431800
2020-04-14,48800,49200,48300,49000,45511.69531,14206216
2020-04-16,49350,49350,48550,49000,45511.69531,23349760
2020-04-17,50800,52000,50300,51400,47740.83984,32041675
2020-04-20,51400,51400,50000,50100,46533.38672,21866354
2020-04-21,49400,49700,48700,49250,45743.90625,27407543
2020-04-22,48700,50000,48350,49850,46301.1875,18613864
2020-04-23,50200,50300,49500,49850,46301.1875,18754442
2020-04-24,49650,49750,49000,49350,45836.78125,15618347
2020-04-27,49350,50000,49100,49850,46301.1875,14049471
2020-04-28,49850,50100,49300,50100,46533.38672,16095399
2020-04-29,49900,50500,49600,50000,46440.50781,15604533
2020-05-04,48900,49100,48500,48500,45047.29688,26083749
2020-05-06,49000,49200,48500,49200,45697.46094,18070225
2020-05-07,49200,49300,48700,48800,45325.9375,13884411
2020-05-08,49100,49350,48800,48800,45325.9375,15319700
2020-05-11,48900,49250,48300,48400,44954.41797,16357743
2020-05-12,48400,48500,47550,47900,44490.00781,23433590
2020-05-13,47250,48550,47200,48550,45093.73828,20223277
2020-05-14,47750,48100,47650,48000,44582.89063,19305974
2020-05-15,48400,48450,47700,47850,44443.56641,18463118
2020-05-18,47950,49100,47600,48800,45325.9375,20481981
2020-05-19,50100,50500,49700,50300,46719.15234,25168295
2020-05-20,50000,50200,49800,50000,46440.50781,14896899
2020-05-21,50300,50400,49850,49950,46394.06641,14949266
2020-05-22,49600,49800,48600,48750,45279.48828,19706284
2020-05-25,48750,48900,48450,48850,45372.38281,14337913
2020-05-26,48700,49450,48600,49250,45743.90625,15127490
2020-05-27,48950,50000,48800,49900,46347.62891,19548479
2020-05-28,51100,51200,49900,50400,46812.03125,31309318
2020-05-29,50000,50700,49700,50700,47090.67578,27596961
2020-06-01,50800,51200,50600,51200,47555.08203,16949183
2020-06-02,51000,51500,50800,51400,47740.83984,14247933
2020-06-03,51800,55000,51700,54500,50620.16016,49257814
2020-06-04,55800,57000,54600,54600,50713.03516,40220334
2020-06-05,54400,55900,54000,55500,51548.96484,22743629
2020-06-08,56400,56500,54700,54900,50991.67578,25634965
2020-06-09,55800,56500,54400,55500,51548.96484,23998831
2020-06-10,55100,55900,54900,55400,51456.08594,16742493
2020-06-11,54500,55100,53200,54300,50434.39453,33815123
2020-06-12,52100,52800,51500,52300,48576.77734,26976019
2020-06-15,51400,52000,49900,49900,46347.62891,28772921
2020-06-16,51200,52100,50600,52100,48391.01563,21808375
2020-06-17,52100,52900,51300,52200,48483.89063,26672595
2020-06-18,52200,52300,51600,52300,48576.77734,15982926
2020-06-19,52600,52900,51600,52900,49134.0625,18157985
2020-06-22,52000,52600,51800,52000,48298.13281,13801350
2020-06-23,52500,52800,51100,51400,47740.83984,18086152
2020-06-24,51900,53900,51600,52900,49134.0625,24519552
2020-06-25,52100,53000,51900,51900,48205.24609,18541624
2020-06-26,52800,53900,52200,53300,49505.58594,21575360
2020-06-29,52500,53200,52000,52400,48995.0625,17776925
2020-06-30,53900,53900,52800,52800,49369.07031,21157172
2020-07-01,53400,53600,52400,52600,49182.07031,16706143
2020-07-02,52100,52900,52100,52900,49462.57813,14142583
2020-07-03,53000,53600,52700,53600,50117.08594,11887868
2020-07-06,54000,55000,53800,55000,51426.11328,19856623
2020-07-07,55800,55900,53400,53400,49930.08203,30760032
2020-07-08,53600,53900,52900,53000,49556.07422,19664652
2020-07-09,53200,53600,52800,52800,49369.07031,17054850
2020-07-10,53100,53200,52300,52700,49275.57031,13714746
2020-07-13,53300,53800,53100,53400,49930.08203,12240188
2020-07-14,53700,53800,53200,53800,50304.08594,14269484
2020-07-15,54400,55000,54300,54700,51145.60938,24051450
2020-07-16,54800,54800,53800,53800,50304.08594,16779127
2020-07-17,54200,54700,54100,54400,50865.10547,10096174
2020-07-20,54800,54800,54000,54200,50678.09766,10507530
2020-07-21,55200,55400,54800,55300,51706.62109,18297260
2020-07-22,55300,55500,54700,54700,51145.60938,12885057
2020-07-23,54700,54700,53800,54100,50584.60156,16214932
2020-07-24,54000,54400,53700,54200,50678.09766,10994535
2020-07-27,54300,55700,54300,55600,51987.125,21054421
2020-07-28,57000,58800,56400,58600,54792.1875,48431566
2020-07-29,60300,60400,58600,59000,55166.19531,36476611
2020-07-30,59700,60100,59000,59000,55166.19531,19285354
2020-07-31,59500,59600,57700,57900,54137.67188,21943345
2020-08-03,57800,57900,56700,56800,53109.14844,21158940
2020-08-04,57200,58100,57000,57300,53576.66016,19419694
2020-08-05,57300,57500,56300,56900,53202.65625,17739706
2020-08-06,57100,58400,57100,58000,54231.17188,21625874
2020-08-07,57900,58400,57100,57500,53763.66406,18751717
2020-08-10,57600,58300,57500,57800,54044.16797,17774291
2020-08-11,58000,59500,57800,58200,54418.17969,24907912
2020-08-12,58200,59000,57700,59000,55166.19531,18573934
2020-08-13,59400,59600,58000,58700,54885.6875,22089460
2020-08-14,58000,58400,57700,58000,54231.17188,15672548
2020-08-18,58900,59900,58000,58400,54605.18359,25307825
2020-08-19,59000,59200,57800,57800,54044.16797,16930719
2020-08-20,57600,57600,55300,55400,51800.12891,30386029
2020-08-21,56200,56900,55800,55900,52267.63281,21142288
2020-08-24,55800,56600,55400,56100,52454.63281,15055896
2020-08-25,56400,56800,56100,56400,52735.14453,14021705
2020-08-26,56400,56500,55700,56400,52735.14453,17651593
2020-08-27,56300,56300,55600,55600,51987.125,16196568
2020-08-28,56100,56300,55400,55400,51800.12891,14619888
2020-08-31,56000,56100,54000,54000,50491.09375,32671367
2020-09-01,54100,54800,54100,54200,50678.09766,19363117
2020-09-02,54600,55100,54100,54400,50865.10547,16905723
2020-09-03,55600,56700,55500,56400,52735.14453,28384920
2020-09-04,55200,55800,55100,55600,51987.125,22139109
2020-09-07,56100,57300,55800,56500,52828.64844,18685880
2020-09-08,57400,58700,57200,58700,54885.6875,31517520
2020-09-09,58200,59300,57800,58400,54605.18359,30597399
2020-09-10,59900,60000,59100,59200,55353.19141,29923293
2020-09-11,59300,59400,58200,59000,55166.19531,16017098
2020-09-14,60200,60800,59900,60400,56475.21875,20648281
2020-09-15,60900,61000,60500,61000,57036.23047,17877075
2020-09-16,61100,61300,60600,61000,57036.23047,17041444
2020-09-17,60700,60800,59300,59500,55633.70313,25108356
2020-09-18,59800,59900,59100,59300,55446.69922,18884571
2020-09-21,59100,60000,59000,59200,55353.19141,15140387
2020-09-22,59100,59700,57800,58200,54418.17969,20830381
2020-09-23,58400,58800,57400,58600,54792.1875,20111398
2020-09-24,57700,58600,57600,57800,54044.16797,17564020
2020-09-25,57700,58200,57700,57900,54137.67188,11444683
2020-09-28,58300,58800,57900,58200,54752.94141,12614080
2020-09-29,58300,59000,58200,58200,54752.94141,15503563
2020-10-05,57500,59200,57500,58700,55223.32422,20228289
2020-10-06,59400,59900,58700,59000,55505.55859,14463826
2020-10-07,58700,59900,58500,59900,56352.25391,14861838
2020-10-08,60500,60700,59500,59700,56164.10156,24589924
2020-10-12,60000,60400,59900,60400,56822.63281,16145837
2020-10-13,61000,61400,60400,60900,57293.02344,19247631
2020-10-14,61000,61100,60500,60900,57293.02344,16086716
2020-10-15,60700,60800,59700,60000,56446.32813,17756232
2020-10-16,60000,60400,59000,59500,55975.9375,16554190
2020-10-19,59600,60200,59500,60000,56446.32813,14474985
2020-10-20,60300,60900,60100,60900,57293.02344,19326115
2020-10-21,61200,61500,60600,60900,57293.02344,15703443
2020-10-22,60300,60500,59800,60100,56540.41016,14294095
2020-10-23,60400,60400,59800,60200,56634.48047,9322232
2020-10-26,60400,61100,60100,60400,56822.63281,13268226
2020-10-27,60300,60300,59500,59800,56258.17188,17260416
2020-10-28,59400,59400,58800,59000,55505.55859,14428882
2020-10-29,58200,58500,57500,58100,54658.86328,22636966
2020-10-30,58000,58000,56600,56600,53247.70313,26907844
2020-11-02,56400,57500,56000,57400,54000.32031,20489076
2020-11-03,57900,58900,57600,58800,55317.40234,14950919
2020-11-04,58900,59000,57800,58500,55035.16797,21718561
2020-11-05,59000,60300,58800,60300,56728.55859,20639475
2020-11-06,60700,60800,59600,60100,56540.41016,16910230
2020-11-09,60700,60900,60100,60200,56634.48047,15892961
2020-11-10,60500,60500,59500,60200,56634.48047,19073552
2020-11-11,60700,61400,60400,61300,57669.33594,25628510
2020-11-12,61000,61400,60700,61000,57387.10156,19800573
2020-11-13,61300,63200,61000,63200,59456.79688,31508829
2020-11-16,64000,66700,63900,66300,62373.20313,36354334
2020-11-17,67000,67000,65600,65700,61808.72656,30204089
2020-11-18,65700,66200,64700,64800,60962.03516,22963790
2020-11-19,64100,64800,63900,64600,60773.88672,16590290
2020-11-20,63900,65200,63900,64700,60867.96094,15068682
2020-11-23,64800,67800,64700,67500,63502.125,27134398
2020-11-24,67900,69500,67000,67700,63690.27344,32158235
2020-11-25,67900,68300,66500,66600,62655.42578,32447065
2020-11-26,66100,68000,66000,68000,63972.49609,19023323
2020-11-27,68000,68400,67600,68200,64160.66016,14063434
2020-11-30,68400,68600,66700,66700,62749.50781,43811016
2020-12-01,67100,68300,67100,67800,63784.34766,22327173
2020-12-02,68400,69900,68300,69500,65383.66797,29703942
2020-12-03,70100,70500,69300,69700,65571.8125,23677989
2020-12-04,70400,72100,70100,71500,67265.20313,28130533
2020-12-07,72400,73500,71900,72900,68582.28906,28490496
2020-12-08,72200,72900,71600,71700,67453.35938,25000338
2020-12-09,72100,73900,72000,73900,69523.07031,24077996
2020-12-10,72700,73800,72500,72900,68582.28906,39882928
2020-12-11,73500,73800,73100,73400,69052.67188,18486672
2020-12-14,73600,74500,73200,73800,69428.98438,21510415
2020-12-15,73800,74100,73300,73800,69428.98438,20863671
2020-12-16,74100,74500,73400,73800,69428.98438,17512081
2020-12-17,73400,73700,72600,73300,68958.59375,24293214
2020-12-18,73300,73700,73000,73000,68676.36719,17613029
2020-12-21,73100,73400,72000,73000,68676.36719,20367355
2020-12-22,72500,73200,72100,72300,68017.82813,16304910
2020-12-23,72400,74000,72300,73900,69523.07031,19411326
2020-12-24,74100,78800,74000,77800,73192.07031,32502870
2020-12-28,79000,80100,78200,78700,74038.77344,40085044
2020-12-29,78800,78900,77300,78300,75516.30469,30339449
2020-12-30,77400,81300,77300,81000,78120.3125,29417421
2021-01-04,81000,84400,80200,83000,80049.21875,38655276
2021-01-05,81600,83900,81600,83900,80917.21094,35335669
2021-01-06,83300,84500,82100,82200,79277.64844,42089013
2021-01-07,82800,84200,82700,82900,79952.76563,32644642
2021-01-08,83300,90000,83000,88800,85643.00781,59013307
2021-01-11,90000,96800,89500,91000,87764.79688,90306177
2021-01-12,90300,91400,87800,90600,87379.01563,48682416
2021-01-13,89800,91200,89100,89700,86511.01563,36068848
2021-01-14,88700,90000,88700,89700,86511.01563,26393970
2021-01-15,89800,91800,88000,88000,84871.46094,33431809
2021-01-18,86600,87300,84100,85000,81978.10938,43227951
2021-01-19,84500,88000,83600,87000,83907.00781,39895044
2021-01-20,89000,89000,86500,87200,84099.89844,25211127
2021-01-21,87500,88600,86500,88100,84967.90625,25318011
2021-01-22,89000,89700,86800,86800,83714.11719,30861661
2021-01-25,87000,89900,86300,89400,86221.67969,27258534
2021-01-26,88800,89200,86500,86700,83617.66406,33178936
2021-01-27,86600,87700,85600,85600,82556.78125,26423070
2021-01-28,83200,85600,83200,83700,80724.32031,31859808
2021-01-29,84500,85000,82000,82000,79084.76563,39615978
2021-02-01,81700,83400,81000,83000,80049.21875,28046832
2021-02-02,84100,86400,83700,84400,81399.4375,26302077
2021-02-03,84800,85400,83400,84600,81592.32813,22112205
2021-02-04,83500,83800,82100,82500,79566.98438,24171688
2021-02-05,83100,84000,82500,83500,80531.44531,18036835
2021-02-08,83800,84200,83000,83000,80049.21875,15338765
2021-02-09,84000,84800,82700,82700,79759.875,20898332
2021-02-10,82600,82600,81600,81600,78698.98438,23025766
2021-02-15,83800,84500,83300,84200,81206.54688,23529706
2021-02-16,84500,86000,84200,84900,81881.65625,20483100
2021-02-17,83900,84200,83000,83200,80242.10156,18307735
2021-02-18,83200,83600,82100,82100,79181.20313,21327683
2021-02-19,82300,82800,81000,82600,79663.4375,25880879
2021-02-22,83800,84200,82200,82200,79277.64844,25419886
2021-02-23,81200,82900,81100,82000,79084.76563,20587314
2021-02-24,81800,83600,81300,82000,79084.76563,26807651
2021-02-25,84000,85400,83000,85300,82267.44531,34155986
2021-02-26,82800,83400,82000,82500,79566.98438,38520800
2021-03-02,85100,85300,83000,83600,80627.89063,33498180
2021-03-03,83500,84000,82800,84000,81013.65625,19882132
2021-03-04,82600,83200,82200,82400,79470.55469,24348331
2021-03-05,81100,82600,81100,82100,79181.20313,20508971
2021-03-08,82900,83000,81600,82000,79084.76563,17641256
2021-03-09,81400,81900,80600,81400,78506.08594,25420764
2021-03-10,82400,82500,80700,80900,78023.875,20038422
2021-03-11,81000,82500,81000,82000,79084.76563,23818297
2021-03-12,83100,83500,82400,82800,79856.3125,13530573
2021-03-15,82800,82900,81800,81800,78891.875,13735798
2021-03-16,82200,83000,82100,82800,79856.3125,12293537
2021-03-17,82800,82900,82000,82300,79374.09375,11625146
2021-03-18,82800,83800,82600,82900,79952.76563,18585244
2021-03-19,82100,82500,81800,81900,78988.32031,15869700
2021-03-22,82000,82300,81700,82000,79084.76563,12670506
2021-03-23,82600,82900,81800,81800,78891.875,13299907
2021-03-24,81000,81600,80700,81000,78120.3125,17926638
2021-03-25,81000,82100,80800,81200,78313.21094,14758826
2021-03-26,81400,81600,81000,81500,78602.53125,12845778
2021-03-29,81700,81700,81000,81600,78698.98438,14952134
2021-03-30,81600,82300,81300,82200,79629.9375,13121698
2021-03-31,82400,82700,81400,81400,78854.94531,17240518
2021-04-01,82500,83000,82000,82900,80308.04688,18676461
2021-04-02,84000,85200,83900,84800,82148.64844,22997538
2021-04-05,85800,86000,84800,85400,82729.88281,16255990
2021-04-06,86200,86200,85100,86000,83311.125,19042023
2021-04-07,86100,86200,85400,85600,82923.64063,17885538
2021-04-08,85700,85700,84100,84700,82051.78125,19244259
2021-04-09,84700,84900,83400,83600,80986.17969,18193707
2021-04-12,84100,84100,83100,83200,80598.67969,12915282
2021-04-13,83000,84500,82800,84000,81373.65625,15238206
2021-04-14,84000,84300,83400,84000,81373.65625,13794652
2021-04-15,83700,84500,83400,84100,81470.53125,16377412
2021-04-16,84700,84700,83600,83900,81276.78125,15429522
2021-04-19,83800,84000,83300,83300,80695.54688,15287311
2021-04-20,83300,84000,83100,83900,81276.78125,15521965
2021-04-21,83300,83500,82500,82600,80017.4375,21636079
2021-04-22,82900,83000,82400,82400,79823.69531,13934746
2021-04-23,81900,82900,81600,82800,80211.17188,17805080
2021-04-26,82900,83500,82600,83500,80889.29688,15489938
2021-04-27,83200,83300,82500,82900,80308.04688,12941533
2021-04-28,83200,83200,82100,82100,79533.0625,15596759
2021-04-29,82400,82500,81500,81700,79145.5625,20000973
2021-04-30,81900,82100,81500,81500,78951.82031,18673197
2021-05-03,81000,82400,81000,81700,79145.5625,15710336
2021-05-04,81900,82600,81800,82600,80017.4375,12532550
2021-05-06,81700,82300,81700,82300,79726.80469,17047511
2021-05-07,81800,82100,81500,81900,79339.32031,14154882
2021-05-10,82300,83500,81800,83200,80598.67969,19385027
2021-05-11,82500,82600,81100,81200,78661.21094,28996680
2021-05-12,80800,81200,79800,80000,77498.72656,35812268
2021-05-13,78900,79600,78400,78500,76045.625,31490096
2021-05-14,79000,80300,78900,80100,77595.59375,16450920
2021-05-17,80800,80900,79200,79600,77111.24219,17740855
2021-05-18,79600,80000,79100,79600,77111.24219,17494407
2021-05-20,79400,79700,79100,79500,77014.35156,16541828
2021-05-21,80100,81500,79800,80100,77595.59375,20961714
2021-05-24,80100,80400,79500,79700,77208.10156,13398666
2021-05-25,80000,80400,79800,79900,77401.85156,13628942
2021-05-26,80400,80500,79700,79800,77304.97656,11984359
2021-05-27,80000,80000,79100,79600,77111.24219,23198510
2021-05-28,79800,80400,79400,80100,77595.59375,12360199
2021-05-31,80300,80600,79600,80500,77983.08594,13321324
2021-06-01,80500,81300,80100,80600,78079.96094,14058401
2021-06-02,80400,81400,80300,80800,78273.71094,16414644
2021-06-03,81300,83000,81100,82800,80211.17188,29546007
2021-06-04,82700,82700,81500,82200,79629.9375,18112259
2021-06-07,82700,82800,81600,81900,79339.32031,16496197
2021-06-08,82300,82600,81800,81900,79339.32031,12781226
2021-06-09,81500,82000,81100,81100,78564.33594,14908823
2021-06-10,81300,81400,80900,81000,78467.46094,17586995
2021-06-11,81200,81700,80700,81000,78467.46094,14087962
2021-06-14,80800,80900,80500,80500,77983.08594,10550078
2021-06-15,80900,81200,80600,80900,78370.58594,10075685
2021-06-16,81500,81900,81100,81800,79242.4375,14999855
2021-06-17,81100,81300,80700,80900,78370.58594,14007385
2021-06-18,81100,81100,80500,80500,77983.08594,14916721
2021-06-21,79700,80000,79600,79900,77401.85156,16063340
2021-06-22,80200,80300,79900,80000,77498.72656,11773365
2021-06-23,80500,80600,79900,80100,77595.59375,13856548
2021-06-24,80400,81400,80100,81200,78661.21094,18771080
2021-06-25,81500,81900,81200,81600,79048.70313,13481405
2021-06-28,81700,82000,81600,81900,79339.32031,11578529
2021-06-29,81900,82100,80800,81000,78814.85938,15744317
2021-06-30,81100,81400,80700,80700,78522.96094,13288643
2021-07-01,80500,80600,80000,80100,77939.13281,13382882
2021-07-02,80000,80400,79900,80000,77841.83594,8753097
2021-07-05,80100,80800,80000,80400,78231.04688,8330969
2021-07-06,80600,81200,80500,81200,79009.46875,12131651
2021-07-07,81200,81300,80300,80800,78620.26563,15992202
2021-07-08,81100,81200,79900,79900,77744.53906,16660998
2021-07-09,79600,79800,79000,79400,77258.02344,22720577
2021-07-12,79900,80000,79500,79700,77549.92969,9768108
2021-07-13,80000,80200,79800,79800,77647.22656,9863450
2021-07-14,79400,79600,79100,79500,77355.32031,11575636
2021-07-15,79800,80600,79500,80600,78425.64844,13766279
2021-07-16,80100,80100,79500,79800,77647.22656,10859399
2021-07-19,79100,79200,78800,79000,76868.82031,13155414
2021-07-20,78500,79000,78400,79000,76868.82031,12456646
2021-07-21,79000,79100,78500,78500,76382.30469,12355296
2021-07-22,79000,79800,78900,79700,77549.92969,12618790
2021-07-23,79700,79900,79200,79300,77160.71094,9098910
2021-07-26,79400,79500,78800,78800,76674.21094,10040975
2021-07-27,79200,79400,78500,78500,76382.30469,11427693
2021-07-28,78300,79200,78100,79200,77063.42188,12743417
2021-07-29,78800,79400,78800,79000,76868.82031,14360453
2021-07-30,78900,78900,78500,78500,76382.30469,13823411
2021-08-02,79200,79500,78700,79300,77160.71094,11739124
2021-08-03,79400,81400,79300,81400,79204.0625,24339360
2021-08-04,82200,83100,81800,82900,80663.59375,25642368
2021-08-05,83300,83300,82000,82100,79885.17969,18485469
2021-08-06,81900,82500,81300,81500,79301.375,13342623
2021-08-09,81500,82300,80900,81500,79301.375,15522581
2021-08-10,82300,82400,80100,80200,78036.44531,20362639
2021-08-11,79600,79800,78500,78500,76382.30469,30241137
2021-08-12,77100,78200,76900,77000,74922.76563,42365223
2021-08-13,75800,76000,74100,74400,72392.90625,61270643
2021-08-17,74000,75100,74000,74200,72198.3125,30944847
2021-08-18,73900,74600,73100,73900,71906.39844,29192631
2021-08-19,73500,74400,73100,73100,71127.97656,22166298
2021-08-20,73500,73900,72500,72700,70738.76563,22364803
2021-08-23,73300,74000,73000,73300,71322.57813,19384648
2021-08-24,73900,75700,73900,75600,73560.53906,21016913
2021-08-25,76200,76600,74900,75700,73657.83594,22319664
2021-08-26,76100,76200,74600,74600,72587.50781,16671494
2021-08-27,74300,75000,73800,74300,72295.60938,15172748
2021-08-30,75400,75500,74200,74600,72587.50781,12686999
2021-08-31,74900,76700,74300,76700,74630.85938,24630370
2021-09-01,76700,77100,75900,76800,74728.17188,16114775
2021-09-02,76800,76800,75700,76000,73949.74219,15347486
2021-09-03,76400,76700,76000,76600,74533.5625,12096419
2021-09-06,76800,77600,76600,77300,75214.67969,12861180
2021-09-07,77100,77100,75900,76100,74047.04688,13239401
2021-09-08,76000,76400,75600,76300,74241.66406,11798147
2021-09-09,76400,76600,75000,75300,73268.625,17600770
2021-09-10,75300,75600,74800,75300,73268.625,10103212
2021-09-13,75200,76300,75100,76300,74241.66406,11397775
2021-09-14,77100,77700,76600,76600,74533.5625,18167057
2021-09-15,77400,77400,76400,77000,74922.76563,12829128
2021-09-16,77300,77400,76100,76100,74047.04688,13067622
2021-09-17,76300,77200,75900,77200,75117.36719,16289502
2021-09-23,77500,77600,76800,77400,75311.97656,17055590
2021-09-24,77600,77700,77100,77300,75214.67969,12247274
2021-09-27,77300,77700,77000,77700,75603.875,11699798
2021-09-28,77700,77800,76200,76300,74241.66406,15406382
2021-09-29,74800,75300,73800,74100,72443.75781,23992458
2021-09-30,74300,74800,73700,74100,72443.75781,19919361
2021-10-01,73900,74000,72900,73200,71563.86719,15803395
2021-10-05,73000,73000,71400,72200,70586.21875,24013921
2021-10-06,72600,72800,71200,71300,69706.33594,18956962
2021-10-07,71600,72100,71300,71600,69999.625,13683532
2021-10-08,72300,72400,71500,71500,69901.86719,14043287
2021-10-12,70700,70900,68700,69000,67457.75,31001484
2021-10-13,68700,69600,68300,68800,67262.21875,24172015
2021-10-14,69000,69800,68800,69400,67848.8125,19520641
2021-10-15,70200,71000,70000,70100,68533.15625,18051612
2021-10-18,70200,70300,69200,70200,68630.92188,13486391
2021-10-19,70800,71000,70400,70600,69021.98438,9507991
2021-10-20,70700,71000,70200,70300,68728.6875,10151638
2021-10-21,70300,70600,70000,70200,68630.92188,10891094
2021-10-22,70000,70700,70000,70400,68826.44531,8395448
2021-10-25,69900,70600,69500,70200,68630.92188,10029621
2021-10-26,70600,71500,70400,71100,69510.8125,10528252
2021-10-27,71000,71000,70000,70100,68533.15625,10295316
2021-10-28,69500,72200,69500,70700,69119.75,20644902
2021-10-29,71200,71600,69700,69800,68239.86719,17016151
2021-11-01,70200,70600,69900,69900,68337.63281,11503729
2021-11-02,70800,72200,70700,71500,69901.86719,16812570
2021-11-03,71700,71700,70100,70400,68826.44531,12770428
